id,hospital_address,version,last_updated_on,billingid,year_of_insertion,provider_name,medicare_number,code_type,cpt_code,code_1,code_1_type,code_2,code_2_type,setting,modifiers,test_name,state_code,discount,location,isshoppable,isservicable,is_bundled,short_description,quantity,is_active,createdby,master_key,master_id,cptcode_type,ismandatory,std_price_ip,std_price_op,cash_price_ip,cash_price_op,max_price_ip,max_price_op,min_price_ip,min_price_op,additionalpayernotes,methodology,standardchargealgorithm,standardchargeselection,drug_unit_of_measurement,drug_type_of_measurement,additional_generic_notes,estimated_amount,negotiated_percentage,ip_price,op_price,carrier_name,master_carrier,carrier_id,plan_name,lat,lng,duration,state,createdon,updatedat,master_id1,master_id2,financial_aid_policy,general_contract_provisions,billing_class,type,provider
98936d0f-4909-410b-ab2f-e723881c3e16,"1818 Albion, Nasville, TN 37208",1.0.0,02/12/24,,2024,METRO NASHVILLE GENERAL HOSPITAL,440111,1,29131,,,,,both,LT,APPLICATION FINGER SPLINT DYNAMIC LT,TN,40,NASHVILLE,,,FALSE,APPLICATION FINGER SPLINT DYNAMIC LT,0,TRUE,SHUBHAM,5fe4ed7b50124b16fd346d6d-29131-1-db6f50fdb2f025d4263038dfced1b272-6034fbb2bffed91a8be8386c-17.24-17.24-224.95-224.95-0-0-245.4-245.4-409.0-409.0-2024,6034fbb2bffed91a8be8386c,5fe4ed7b50124b16fd346d6d-29131-1,,409,409,245.4,245.4,224.95,224.95,17.24,17.24,,,,both,,,,,,,,,,,,,,,new,23:17.2,23:17.2,,,,,,header,5fe4ed7b50124b16fd346d6d
56985f47-b18a-41e4-b024-bafcc7199a00,"1818 Albion, Nasville, TN 37208",1.0.0,02/12/24,,2024,METRO NASHVILLE GENERAL HOSPITAL,440111,1,29131,,,,,both,RT,APPLICATION FINGER SPLINT DYNAMIC RT,TN,40,NASHVILLE,,,FALSE,APPLICATION FINGER SPLINT DYNAMIC RT,0,TRUE,SHUBHAM,5fe4ed7b50124b16fd346d6d-29131-1-91cecc3ab9bae8d4343c5b908f4bf755-6034fbb2bffed91a8be8386c-17.24-17.24-224.95-224.95-0-0-245.4-245.4-409.0-409.0-2024,6034fbb2bffed91a8be8386c,5fe4ed7b50124b16fd346d6d-29131-1,,409,409,245.4,245.4,224.95,224.95,17.24,17.24,,,,both,,,,,,,,,,,,,,,new,23:17.2,23:17.2,,,,,,header,5fe4ed7b50124b16fd346d6d
42fa4f15-338d-443d-bfba-1b1646715bfb,"1818 Albion, Nasville, TN 37208",1.0.0,02/12/24,,2024,METRO NASHVILLE GENERAL HOSPITAL,440111,1,29130,,,,,both,,APPLICATION FINGER SPLINT STATIC,TN,40,NASHVILLE,,,FALSE,APPLICATION FINGER SPLINT STATIC,0,TRUE,SHUBHAM,5fe4ed7b50124b16fd346d6d-29130-1-3748d9605bbe4a6fbd9b303b15c6824d-6034fbb2bffed91a8be8386b-14.4-14.4-172.15-172.15-0-0-187.8-187.8-313.0-313.0-2024,6034fbb2bffed91a8be8386b,5fe4ed7b50124b16fd346d6d-29130-1,,313,313,187.8,187.8,172.15,172.15,14.4,14.4,,,,both,,,,,,,,,,,,,,,new,23:17.2,23:17.2,,,,,,header,5fe4ed7b50124b16fd346d6d
b9e4005a-5201-4c31-9a39-e0ebbc131b30,"1818 Albion, Nasville, TN 37208",1.0.0,02/12/24,,2024,METRO NASHVILLE GENERAL HOSPITAL,440111,1,29130,,,,,both,LT,APPLICATION FINGER SPLINT STATIC LT,TN,40,NASHVILLE,,,FALSE,APPLICATION FINGER SPLINT STATIC LT,0,TRUE,SHUBHAM,5fe4ed7b50124b16fd346d6d-29130-1-3ca92f349ef1b013b46dccb7d36d15bd-6034fbb2bffed91a8be8386b-14.4-14.4-172.15-172.15-0-0-187.8-187.8-313.0-313.0-2024,6034fbb2bffed91a8be8386b,5fe4ed7b50124b16fd346d6d-29130-1,,313,313,187.8,187.8,172.15,172.15,14.4,14.4,,,,both,,,,,,,,,,,,,,,new,23:17.2,23:17.2,,,,,,header,5fe4ed7b50124b16fd346d6d
c68dbe22-ce8e-4abf-b7f5-a0b9777bcab7,"1818 Albion, Nasville, TN 37208",1.0.0,02/12/24,,2024,METRO NASHVILLE GENERAL HOSPITAL,440111,1,29131,,,,,both,GPLT,"APPLICATION FINGER SPLINT,DYNAMIC GP/LT",TN,40,NASHVILLE,,,FALSE,"APPLICATION FINGER SPLINT,DYNAMIC GP/LT",0,TRUE,SHUBHAM,5fe4ed7b50124b16fd346d6d-29131-1-5a6e4244fbf47d09f9c8871f6ad15c66-6034fbb2bffed91a8be8386c-17.24-17.24-224.95-224.95-0-0-245.4-245.4-409.0-409.0-2024,6034fbb2bffed91a8be8386c,5fe4ed7b50124b16fd346d6d-29131-1,,409,409,245.4,245.4,224.95,224.95,17.24,17.24,,,,both,,,,,,,,,,,,,,,new,23:17.2,23:17.2,,,,,,header,5fe4ed7b50124b16fd346d6d
7affa302-1049-487b-b3c9-750bd2207ceb,"1818 Albion, Nasville, TN 37208",1.0.0,02/12/24,,2024,METRO NASHVILLE GENERAL HOSPITAL,440111,1,29131,,,,,both,GPRT,"APPLICATION FINGER SPLINT,DYNAMIC GP/RT",TN,40,NASHVILLE,,,FALSE,"APPLICATION FINGER SPLINT,DYNAMIC GP/RT",0,TRUE,SHUBHAM,5fe4ed7b50124b16fd346d6d-29131-1-693bd6b12c433c6eb181d647291a33ee-6034fbb2bffed91a8be8386c-17.24-17.24-224.95-224.95-0-0-245.4-245.4-409.0-409.0-2024,6034fbb2bffed91a8be8386c,5fe4ed7b50124b16fd346d6d-29131-1,,409,409,245.4,245.4,224.95,224.95,17.24,17.24,,,,both,,,,,,,,,,,,,,,new,23:17.2,23:17.2,,,,,,header,5fe4ed7b50124b16fd346d6d
9ce544d2-514c-4b46-846f-c6f7761fd222,"1818 Albion, Nasville, TN 37208",1.0.0,02/12/24,,2024,METRO NASHVILLE GENERAL HOSPITAL,440111,1,29130,,,,,both,GP50,"APPLICATION FINGER SPLINT,STATIC GP/50",TN,40,NASHVILLE,,,FALSE,"APPLICATION FINGER SPLINT,STATIC GP/50",0,TRUE,SHUBHAM,5fe4ed7b50124b16fd346d6d-29130-1-63a3af79ff456c987a8e28bff59ac147-6034fbb2bffed91a8be8386b-14.4-14.4-172.15-172.15-0-0-187.8-187.8-313.0-313.0-2024,6034fbb2bffed91a8be8386b,5fe4ed7b50124b16fd346d6d-29130-1,,313,313,187.8,187.8,172.15,172.15,14.4,14.4,,,,both,,,,,,,,,,,,,,,new,23:17.2,23:17.2,,,,,,header,5fe4ed7b50124b16fd346d6d
1bc6d2be-d4d9-48f4-ac62-4adc11796d7c,"1818 Albion, Nasville, TN 37208",1.0.0,02/12/24,,2024,METRO NASHVILLE GENERAL HOSPITAL,440111,1,29130,,,,,both,GPRT,"APPLICATION FINGER SPLINT,STATIC GP/RT",TN,40,NASHVILLE,,,FALSE,"APPLICATION FINGER SPLINT,STATIC GP/RT",0,TRUE,SHUBHAM,5fe4ed7b50124b16fd346d6d-29130-1-16d7ea2ce86214369fe3f011c3a173d3-6034fbb2bffed91a8be8386b-14.4-14.4-172.15-172.15-0-0-187.8-187.8-313.0-313.0-2024,6034fbb2bffed91a8be8386b,5fe4ed7b50124b16fd346d6d-29130-1,,313,313,187.8,187.8,172.15,172.15,14.4,14.4,,,,both,,,,,,,,,,,,,,,new,23:17.2,23:17.2,,,,,,header,5fe4ed7b50124b16fd346d6d
b71f5e02-c37a-4a99-84e6-180207a2af9c,"1818 Albion, Nasville, TN 37208",1.0.0,02/12/24,,2024,METRO NASHVILLE GENERAL HOSPITAL,440111,1,29305,,,,,both,LT,APPLICATION HIP SPICA CAST 1 LEG LT,TN,40.000004,NASHVILLE,,,FALSE,APPLICATION HIP SPICA CAST 1 LEG LT,0,TRUE,SHUBHAM,5fe4ed7b50124b16fd346d6d-29305-1-0390d8455e0a44030caafd4c498c723d-609e23d8d71ca7f25708593d-78.34-78.34-312.4-312.4-0-0-340.8-340.8-568.0-568.0-2024,609e23d8d71ca7f25708593d,5fe4ed7b50124b16fd346d6d-29305-1,,568,568,340.8,340.8,312.4,312.4,78.34,78.34,,,,both,,,,,,,,,,,,,,,new,23:17.2,23:17.2,,,,,,header,5fe4ed7b50124b16fd346d6d
08cf2cea-7e72-4832-ac12-b6d76a7bf707,"1818 Albion, Nasville, TN 37208",1.0.0,02/12/24,,2024,METRO NASHVILLE GENERAL HOSPITAL,440111,1,29305,,,,,both,RT,APPLICATION HIP SPICA CAST 1 LEG RT,TN,40.000004,NASHVILLE,,,FALSE,APPLICATION HIP SPICA CAST 1 LEG RT,0,TRUE,SHUBHAM,5fe4ed7b50124b16fd346d6d-29305-1-fc1db066730695a0cc39d96f358b3141-609e23d8d71ca7f25708593d-78.34-78.34-312.4-312.4-0-0-340.8-340.8-568.0-568.0-2024,609e23d8d71ca7f25708593d,5fe4ed7b50124b16fd346d6d-29305-1,,568,568,340.8,340.8,312.4,312.4,78.34,78.34,,,,both,,,,,,,,,,,,,,,new,23:17.2,23:17.2,,,,,,header,5fe4ed7b50124b16fd346d6d
9bd017f1-dd4a-4e0a-a21f-c05d60d4c549,"1818 Albion, Nasville, TN 37208",1.0.0,02/12/24,,2024,METRO NASHVILLE GENERAL HOSPITAL,440111,1,29105,,,,,both,GOLT,APPLICATION LONG ARM SPLINT GO/LT,TN,40,NASHVILLE,,,FALSE,APPLICATION LONG ARM SPLINT GO/LT,0,TRUE,SHUBHAM,5fe4ed7b50124b16fd346d6d-29105-1-52eda6977b06e83f468cf49d1c98e7a4-6034fbb2bffed91a8be83868-20.65-20.65-253.0-253.0-0-0-276.0-276.0-460.0-460.0-2024,6034fbb2bffed91a8be83868,5fe4ed7b50124b16fd346d6d-29105-1,,460,460,276,276,253,253,20.65,20.65,,,,both,,,,,,,,,,,,,,,new,23:17.2,23:17.2,,,,,,header,5fe4ed7b50124b16fd346d6d
0d3543ac-d6f6-4e7a-a8db-1781ef3b64b9,"1818 Albion, Nasville, TN 37208",1.0.0,02/12/24,,2024,METRO NASHVILLE GENERAL HOSPITAL,440111,1,29105,,,,,both,GPLT,APPLICATION LONG ARM SPLINT GP/LT,TN,40,NASHVILLE,,,FALSE,APPLICATION LONG ARM SPLINT GP/LT,0,TRUE,SHUBHAM,5fe4ed7b50124b16fd346d6d-29105-1-be7bf72ff823c9dc4b29fb97e3f8dfea-6034fbb2bffed91a8be83868-20.65-20.65-253.0-253.0-0-0-276.0-276.0-460.0-460.0-2024,6034fbb2bffed91a8be83868,5fe4ed7b50124b16fd346d6d-29105-1,,460,460,276,276,253,253,20.65,20.65,,,,both,,,,,,,,,,,,,,,new,23:17.2,23:17.2,,,,,,header,5fe4ed7b50124b16fd346d6d
c517aabc-8c37-4d77-9942-72ed3e6d294c,"1818 Albion, Nasville, TN 37208",1.0.0,02/12/24,,2024,METRO NASHVILLE GENERAL HOSPITAL,440111,1,29345,,,,,both,50,APPLICATION LONG LEG CAST BIL,TN,40.000004,NASHVILLE,,,FALSE,APPLICATION LONG LEG CAST BIL,0,TRUE,SHUBHAM,5fe4ed7b50124b16fd346d6d-29345-1-d1a85066de2eaa08f3b86cdacd1fabbc-609e23d8d71ca7f25708593f-49.06-49.06-312.4-312.4-0-0-340.8-340.8-568.0-568.0-2024,609e23d8d71ca7f25708593f,5fe4ed7b50124b16fd346d6d-29345-1,,568,568,340.8,340.8,312.4,312.4,49.06,49.06,,,,both,,,,,,,,,,,,,,,new,23:17.2,23:17.2,,,,,,header,5fe4ed7b50124b16fd346d6d
3a8fd1d7-6c7a-49ab-95c7-1fee6a1e40ac,"1818 Albion, Nasville, TN 37208",1.0.0,02/12/24,,2024,METRO NASHVILLE GENERAL HOSPITAL,440111,1,29358,,,,,both,50,APPLICATION LONG LEG CAST BRACE BIL,TN,40.000004,NASHVILLE,,,FALSE,APPLICATION LONG LEG CAST BRACE BIL,0,TRUE,SHUBHAM,5fe4ed7b50124b16fd346d6d-29358-1-fc731149d0b4ca9ac0ec1fd27d55ca08-609e23d8d71ca7f257085941-50.96-50.96-312.4-312.4-0-0-340.8-340.8-568.0-568.0-2024,609e23d8d71ca7f257085941,5fe4ed7b50124b16fd346d6d-29358-1,,568,568,340.8,340.8,312.4,312.4,50.96,50.96,,,,both,,,,,,,,,,,,,,,new,23:17.2,23:17.2,,,,,,header,5fe4ed7b50124b16fd346d6d
53be17e8-8851-4279-b9e5-d1f633fd6a8a,"1818 Albion, Nasville, TN 37208",1.0.0,02/12/24,,2024,METRO NASHVILLE GENERAL HOSPITAL,440111,1,29358,,,,,both,LT,APPLICATION LONG LEG CAST BRACE LT,TN,40.000004,NASHVILLE,,,FALSE,APPLICATION LONG LEG CAST BRACE LT,0,TRUE,SHUBHAM,5fe4ed7b50124b16fd346d6d-29358-1-6b4c6dde13019a2d236354e7227d06dd-609e23d8d71ca7f257085941-50.96-50.96-312.4-312.4-0-0-340.8-340.8-568.0-568.0-2024,609e23d8d71ca7f257085941,5fe4ed7b50124b16fd346d6d-29358-1,,568,568,340.8,340.8,312.4,312.4,50.96,50.96,,,,both,,,,,,,,,,,,,,,new,23:17.2,23:17.2,,,,,,header,5fe4ed7b50124b16fd346d6d
826ca80b-83e8-47a6-8e8c-78ecbaa8147d,"1818 Albion, Nasville, TN 37208",1.0.0,02/12/24,,2024,METRO NASHVILLE GENERAL HOSPITAL,440111,1,29345,,,,,both,LT,APPLICATION LONG LEG CAST LT,TN,40.000004,NASHVILLE,,,FALSE,APPLICATION LONG LEG CAST LT,0,TRUE,SHUBHAM,5fe4ed7b50124b16fd346d6d-29345-1-27e59ac3f6e44f56366a82b40d1099b5-609e23d8d71ca7f25708593f-49.06-49.06-312.4-312.4-0-0-340.8-340.8-568.0-568.0-2024,609e23d8d71ca7f25708593f,5fe4ed7b50124b16fd346d6d-29345-1,,568,568,340.8,340.8,312.4,312.4,49.06,49.06,,,,both,,,,,,,,,,,,,,,new,23:17.2,23:17.2,,,,,,header,5fe4ed7b50124b16fd346d6d
02a57806-d564-4320-9ada-0b8836e5d0e6,"1818 Albion, Nasville, TN 37208",1.0.0,02/12/24,,2024,METRO NASHVILLE GENERAL HOSPITAL,440111,1,29345,,,,,both,RT,APPLICATION LONG LEG CAST RT,TN,40.000004,NASHVILLE,,,FALSE,APPLICATION LONG LEG CAST RT,0,TRUE,SHUBHAM,5fe4ed7b50124b16fd346d6d-29345-1-fcb3fbf3425355a868650e28d6680eb3-609e23d8d71ca7f25708593f-49.06-49.06-312.4-312.4-0-0-340.8-340.8-568.0-568.0-2024,609e23d8d71ca7f25708593f,5fe4ed7b50124b16fd346d6d-29345-1,,568,568,340.8,340.8,312.4,312.4,49.06,49.06,,,,both,,,,,,,,,,,,,,,new,23:17.2,23:17.2,,,,,,header,5fe4ed7b50124b16fd346d6d
77b4f783-c6d9-44b1-9771-e59fb8bc7b80,"1818 Albion, Nasville, TN 37208",1.0.0,02/12/24,,2024,METRO NASHVILLE GENERAL HOSPITAL,440111,1,29505,,,,,both,,APPLICATION LONG LEG SPLINT,TN,40,NASHVILLE,,,FALSE,APPLICATION LONG LEG SPLINT,0,TRUE,SHUBHAM,5fe4ed7b50124b16fd346d6d-29505-1-f6d4a7c5a839f2c7f2e147ff3006d906-6034fbb2bffed91a8be83871-26.03-26.03-250.25-250.25-0-0-273.0-273.0-455.0-455.0-2024,6034fbb2bffed91a8be83871,5fe4ed7b50124b16fd346d6d-29505-1,,455,455,273,273,250.25,250.25,26.03,26.03,,,,both,,,,,,,,,,,,,,,new,23:17.2,23:17.2,,,,,,header,5fe4ed7b50124b16fd346d6d
4b0c1e19-21a6-4799-86d0-37b170c3bab1,"1818 Albion, Nasville, TN 37208",1.0.0,02/12/24,,2024,METRO NASHVILLE GENERAL HOSPITAL,440111,1,29505,,,,,both,50,APPLICATION LONG LEG SPLINT BIL,TN,40,NASHVILLE,,,FALSE,APPLICATION LONG LEG SPLINT BIL,0,TRUE,SHUBHAM,5fe4ed7b50124b16fd346d6d-29505-1-f2b74024f98f2b0d62333aed6363681d-6034fbb2bffed91a8be83871-26.03-26.03-250.25-250.25-0-0-273.0-273.0-455.0-455.0-2024,6034fbb2bffed91a8be83871,5fe4ed7b50124b16fd346d6d-29505-1,,455,455,273,273,250.25,250.25,26.03,26.03,,,,both,,,,,,,,,,,,,,,new,23:17.2,23:17.2,,,,,,header,5fe4ed7b50124b16fd346d6d
ed85a063-c7c8-48fd-92db-bd1522ff5166,"1818 Albion, Nasville, TN 37208",1.0.0,02/12/24,,2024,METRO NASHVILLE GENERAL HOSPITAL,440111,1,29505,,,,,both,GO50,APPLICATION LONG LEG SPLINT GO/50,TN,40,NASHVILLE,,,FALSE,APPLICATION LONG LEG SPLINT GO/50,0,TRUE,SHUBHAM,5fe4ed7b50124b16fd346d6d-29505-1-a1f7c017ca13c1fab2c4415016e57475-6034fbb2bffed91a8be83871-26.03-26.03-250.25-250.25-0-0-273.0-273.0-455.0-455.0-2024,6034fbb2bffed91a8be83871,5fe4ed7b50124b16fd346d6d-29505-1,,455,455,273,273,250.25,250.25,26.03,26.03,,,,both,,,,,,,,,,,,,,,new,23:17.2,23:17.2,,,,,,header,5fe4ed7b50124b16fd346d6d
5dc9d5da-5d08-421d-b2e6-1f7dec809b99,"1818 Albion, Nasville, TN 37208",1.0.0,02/12/24,,2024,METRO NASHVILLE GENERAL HOSPITAL,440111,1,29505,,,,,both,GOLT,APPLICATION LONG LEG SPLINT GO/LT,TN,40,NASHVILLE,,,FALSE,APPLICATION LONG LEG SPLINT GO/LT,0,TRUE,SHUBHAM,5fe4ed7b50124b16fd346d6d-29505-1-1dc0c7508c9abcffbd2737fa9379236e-6034fbb2bffed91a8be83871-26.03-26.03-250.25-250.25-0-0-273.0-273.0-455.0-455.0-2024,6034fbb2bffed91a8be83871,5fe4ed7b50124b16fd346d6d-29505-1,,455,455,273,273,250.25,250.25,26.03,26.03,,,,both,,,,,,,,,,,,,,,new,23:17.2,23:17.2,,,,,,header,5fe4ed7b50124b16fd346d6d
7f4c12da-98b4-47d6-88c6-7cd7c33c20cf,"1818 Albion, Nasville, TN 37208",1.0.0,02/12/24,,2024,METRO NASHVILLE GENERAL HOSPITAL,440111,1,29505,,,,,both,GORT,APPLICATION LONG LEG SPLINT GO/RT,TN,40,NASHVILLE,,,FALSE,APPLICATION LONG LEG SPLINT GO/RT,0,TRUE,SHUBHAM,5fe4ed7b50124b16fd346d6d-29505-1-1d8c44404124cbfb165d8fcf1010c843-6034fbb2bffed91a8be83871-26.03-26.03-250.25-250.25-0-0-273.0-273.0-455.0-455.0-2024,6034fbb2bffed91a8be83871,5fe4ed7b50124b16fd346d6d-29505-1,,455,455,273,273,250.25,250.25,26.03,26.03,,,,both,,,,,,,,,,,,,,,new,23:17.2,23:17.2,,,,,,header,5fe4ed7b50124b16fd346d6d
8673c313-3fb1-4d9e-a8c1-9b4b19b01a72,"1818 Albion, Nasville, TN 37208",1.0.0,02/12/24,,2024,METRO NASHVILLE GENERAL HOSPITAL,440111,1,29505,,,,,both,RT,APPLICATION LONG LEG SPLINT RT,TN,40,NASHVILLE,,,FALSE,APPLICATION LONG LEG SPLINT RT,0,TRUE,SHUBHAM,5fe4ed7b50124b16fd346d6d-29505-1-dea3ee82b127cf87770119e3d1f3d680-6034fbb2bffed91a8be83871-26.03-26.03-250.25-250.25-0-0-273.0-273.0-455.0-455.0-2024,6034fbb2bffed91a8be83871,5fe4ed7b50124b16fd346d6d-29505-1,,455,455,273,273,250.25,250.25,26.03,26.03,,,,both,,,,,,,,,,,,,,,new,23:17.2,23:17.2,,,,,,header,5fe4ed7b50124b16fd346d6d
7b0cd208-4ffb-4c6b-a249-8bbaa1a32563,"1818 Albion, Nasville, TN 37208",1.0.0,02/12/24,,2024,METRO NASHVILLE GENERAL HOSPITAL,440111,1,29105,,,,,both,50,APPLICATION OF LONG ARM SPLINT BIL,TN,40,NASHVILLE,,,FALSE,APPLICATION OF LONG ARM SPLINT BIL,0,TRUE,SHUBHAM,5fe4ed7b50124b16fd346d6d-29105-1-09dd04e1825456f9abb6a98191ba06b7-6034fbb2bffed91a8be83868-20.65-20.65-253.0-253.0-0-0-276.0-276.0-460.0-460.0-2024,6034fbb2bffed91a8be83868,5fe4ed7b50124b16fd346d6d-29105-1,,460,460,276,276,253,253,20.65,20.65,,,,both,,,,,,,,,,,,,,,new,23:17.2,23:17.2,,,,,,header,5fe4ed7b50124b16fd346d6d
2889c0d3-3dc8-4f6d-85bc-58092de4fbc4,"1818 Albion, Nasville, TN 37208",1.0.0,02/12/24,,2024,METRO NASHVILLE GENERAL HOSPITAL,440111,1,29105,,,,,both,GO50,APPLICATION OF LONG ARM SPLINT GO/50,TN,40,NASHVILLE,,,FALSE,APPLICATION OF LONG ARM SPLINT GO/50,0,TRUE,SHUBHAM,5fe4ed7b50124b16fd346d6d-29105-1-a1b674d8e094c99b133fc37460eb1d1c-6034fbb2bffed91a8be83868-20.65-20.65-253.0-253.0-0-0-276.0-276.0-460.0-460.0-2024,6034fbb2bffed91a8be83868,5fe4ed7b50124b16fd346d6d-29105-1,,460,460,276,276,253,253,20.65,20.65,,,,both,,,,,,,,,,,,,,,new,23:17.2,23:17.2,,,,,,header,5fe4ed7b50124b16fd346d6d
a0fec989-735e-49a9-b1ac-2af0e83a322a,"1818 Albion, Nasville, TN 37208",1.0.0,02/12/24,,2024,METRO NASHVILLE GENERAL HOSPITAL,440111,1,29105,,,,,both,GOLT,APPLICATION OF LONG ARM SPLINT GO/LT,TN,40,NASHVILLE,,,FALSE,APPLICATION OF LONG ARM SPLINT GO/LT,0,TRUE,SHUBHAM,5fe4ed7b50124b16fd346d6d-29105-1-2609312a1a7c0b2479c3b115cd5dc3f2-6034fbb2bffed91a8be83868-20.65-20.65-253.0-253.0-0-0-276.0-276.0-460.0-460.0-2024,6034fbb2bffed91a8be83868,5fe4ed7b50124b16fd346d6d-29105-1,,460,460,276,276,253,253,20.65,20.65,,,,both,,,,,,,,,,,,,,,new,23:17.2,23:17.2,,,,,,header,5fe4ed7b50124b16fd346d6d
c831f79b-b1b2-42da-9de3-9b50dd276849,"1818 Albion, Nasville, TN 37208",1.0.0,02/12/24,,2024,METRO NASHVILLE GENERAL HOSPITAL,440111,1,29105,,,,,both,GPLT,APPLICATION OF LONG ARM SPLINT GP/LT,TN,40,NASHVILLE,,,FALSE,APPLICATION OF LONG ARM SPLINT GP/LT,0,TRUE,SHUBHAM,5fe4ed7b50124b16fd346d6d-29105-1-ad410f4934ea2451cb262e957b8f6a37-6034fbb2bffed91a8be83868-20.65-20.65-253.0-253.0-0-0-276.0-276.0-460.0-460.0-2024,6034fbb2bffed91a8be83868,5fe4ed7b50124b16fd346d6d-29105-1,,460,460,276,276,253,253,20.65,20.65,,,,both,,,,,,,,,,,,,,,new,23:17.2,23:17.2,,,,,,header,5fe4ed7b50124b16fd346d6d
5a6eb0b9-bb33-465f-9bd0-828e4ca6402b,"1818 Albion, Nasville, TN 37208",1.0.0,02/12/24,,2024,METRO NASHVILLE GENERAL HOSPITAL,440111,1,29515,,,,,both,RT,APPLICATION OF SHORT LEG SPLINT RT,TN,40.000004,NASHVILLE,,,FALSE,APPLICATION OF SHORT LEG SPLINT RT,0,TRUE,SHUBHAM,5fe4ed7b50124b16fd346d6d-29515-1-4a6ebd5118c867228437f797a5b9ee68-6034fbb2bffed91a8be83872-24.88-24.88-240.9-240.9-0-0-262.8-262.8-438.0-438.0-2024,6034fbb2bffed91a8be83872,5fe4ed7b50124b16fd346d6d-29515-1,,438,438,262.8,262.8,240.9,240.9,24.88,24.88,,,,both,,,,,,,,,,,,,,,new,23:17.2,23:17.2,,,,,,header,5fe4ed7b50124b16fd346d6d
095b0c15-4a62-4a4e-a092-28be6f5cd4c2,"1818 Albion, Nasville, TN 37208",1.0.0,02/12/24,,2024,METRO NASHVILLE GENERAL HOSPITAL,440111,1,29435,,,,,both,RT,APPLICATION PTB CAST RT,TN,40.000004,NASHVILLE,,,FALSE,APPLICATION PTB CAST RT,0,TRUE,SHUBHAM,5fe4ed7b50124b16fd346d6d-29435-1-f49073131e4788cf9741e76eb11a54c7-609e23d8d71ca7f257085944-42.81-42.81-312.4-312.4-0-0-340.8-340.8-568.0-568.0-2024,609e23d8d71ca7f257085944,5fe4ed7b50124b16fd346d6d-29435-1,,568,568,340.8,340.8,312.4,312.4,42.81,42.81,,,,both,,,,,,,,,,,,,,,new,23:17.2,23:17.2,,,,,,header,5fe4ed7b50124b16fd346d6d
7598deb8-7c41-40ae-b2c4-7641989043b0,"1818 Albion, Nasville, TN 37208",1.0.0,02/12/24,,2024,METRO NASHVILLE GENERAL HOSPITAL,440111,1,29125,,,,,both,,APPLICATION SHORT ARM SPLINT,TN,40,NASHVILLE,,,FALSE,APPLICATION SHORT ARM SPLINT,0,TRUE,SHUBHAM,5fe4ed7b50124b16fd346d6d-29125-1-180deb9baae115296f0a5178239a81f7-6034fbb2bffed91a8be83869-20.05-20.05-224.4-224.4-0-0-244.8-244.8-408.0-408.0-2024,6034fbb2bffed91a8be83869,5fe4ed7b50124b16fd346d6d-29125-1,,408,408,244.8,244.8,224.4,224.4,20.05,20.05,,,,both,,,,,,,,,,,,,,,new,23:17.2,23:17.2,,,,,,header,5fe4ed7b50124b16fd346d6d
ae805f73-3915-4f03-9dfb-478548db787f,"1818 Albion, Nasville, TN 37208",1.0.0,02/12/24,,2024,METRO NASHVILLE GENERAL HOSPITAL,440111,1,29125,,,,,both,GO50,APPLICATION SHORT ARM SPLINT GO/50,TN,40,NASHVILLE,,,FALSE,APPLICATION SHORT ARM SPLINT GO/50,0,TRUE,SHUBHAM,5fe4ed7b50124b16fd346d6d-29125-1-1219f47428d7a12d9ca4184a1a8239ee-6034fbb2bffed91a8be83869-20.05-20.05-224.4-224.4-0-0-244.8-244.8-408.0-408.0-2024,6034fbb2bffed91a8be83869,5fe4ed7b50124b16fd346d6d-29125-1,,408,408,244.8,244.8,224.4,224.4,20.05,20.05,,,,both,,,,,,,,,,,,,,,new,23:17.2,23:17.2,,,,,,header,5fe4ed7b50124b16fd346d6d
5ee8fca9-fcc0-4974-9f2c-5f42ae950fff,"1818 Albion, Nasville, TN 37208",1.0.0,02/12/24,,2024,METRO NASHVILLE GENERAL HOSPITAL,440111,1,29125,,,,,both,GPLT,APPLICATION SHORT ARM SPLINT GP/LT,TN,40,NASHVILLE,,,FALSE,APPLICATION SHORT ARM SPLINT GP/LT,0,TRUE,SHUBHAM,5fe4ed7b50124b16fd346d6d-29125-1-37e31a1cb646dc857390a90e9c47c2a5-6034fbb2bffed91a8be83869-20.05-20.05-224.4-224.4-0-0-244.8-244.8-408.0-408.0-2024,6034fbb2bffed91a8be83869,5fe4ed7b50124b16fd346d6d-29125-1,,408,408,244.8,244.8,224.4,224.4,20.05,20.05,,,,both,,,,,,,,,,,,,,,new,23:17.2,23:17.2,,,,,,header,5fe4ed7b50124b16fd346d6d
9b3e3ac5-5376-4bf9-b7a2-66680fc131f4,"1818 Albion, Nasville, TN 37208",1.0.0,02/12/24,,2024,METRO NASHVILLE GENERAL HOSPITAL,440111,1,29405,,,,,both,,APPLICATION SHORT LEG CAST,TN,40.000004,NASHVILLE,,,FALSE,APPLICATION SHORT LEG CAST,0,TRUE,SHUBHAM,5fe4ed7b50124b16fd346d6d-29405-1-39315e780d95887c33b1c79f666f1c9a-609e23d8d71ca7f257084f4c-29.24-29.24-312.4-312.4-0-0-340.8-340.8-568.0-568.0-2024,609e23d8d71ca7f257084f4c,5fe4ed7b50124b16fd346d6d-29405-1,,568,568,340.8,340.8,312.4,312.4,29.24,29.24,,,,both,,,,,,,,,,,,,,,new,23:17.2,23:17.2,,,,,,header,5fe4ed7b50124b16fd346d6d
